0.150000000000000	0.0300000000000000	0.110000000000000	0.620000000000000	0.630000000000000	0.660000000000000	0.670000000000000	0.650000000000000	0.250000000000000	0.430000000000000	0.210000000000000	0.200000000000000
0.220000000000000	-0.0100000000000000	0.180000000000000	0.780000000000000	0.780000000000000	0.810000000000000	0.830000000000000	0.780000000000000	0.420000000000000	0.590000000000000	0.360000000000000	0.310000000000000
0.150000000000000	0	0.510000000000000	0.840000000000000	0.740000000000000	0.880000000000000	0.930000000000000	0.480000000000000	0.730000000000000	0.670000000000000	0.400000000000000	0.360000000000000
0.250000000000000	0.0100000000000000	0.0500000000000000	0.880000000000000	0.770000000000000	0.940000000000000	1.01000000000000	0.690000000000000	0.610000000000000	0.700000000000000	0.460000000000000	0.410000000000000
0.280000000000000	0.0200000000000000	0.230000000000000	0.860000000000000	0.640000000000000	0.950000000000000	1.04000000000000	0.760000000000000	0.620000000000000	0.660000000000000	0.460000000000000	0.410000000000000
0.240000000000000	0.0100000000000000	0.420000000000000	0.760000000000000	0.530000000000000	0.910000000000000	1	0.360000000000000	0.610000000000000	0.580000000000000	0.390000000000000	0.400000000000000
0.170000000000000	-0.0100000000000000	0.100000000000000	0.670000000000000	0.460000000000000	0.800000000000000	0.890000000000000	0.700000000000000	0.410000000000000	0.360000000000000	0.260000000000000	0.320000000000000
0.0700000000000000	0.0100000000000000	0.0400000000000000	0.530000000000000	0.310000000000000	0.640000000000000	0.700000000000000	0.550000000000000	0.380000000000000	0.220000000000000	0.0700000000000000	0.150000000000000
-0.0200000000000000	-0.0200000000000000	-0.0200000000000000	0	0	0.0500000000000000	0.0500000000000000	0	0.0100000000000000	0.0600000000000000	0.0200000000000000	0
-0.0200000000000000	-0.0200000000000000	-0.0200000000000000	0.0100000000000000	0	0.100000000000000	0.100000000000000	0.0100000000000000	0.0200000000000000	0.0800000000000000	0.0100000000000000	0
-0.0100000000000000	-0.0100000000000000	0.0100000000000000	0.210000000000000	0.0800000000000000	0.290000000000000	0.310000000000000	0.180000000000000	0.160000000000000	0.150000000000000	0.0100000000000000	0.0200000000000000
0.0200000000000000	0.0500000000000000	0.140000000000000	0.380000000000000	0.280000000000000	0.460000000000000	0.520000000000000	0.370000000000000	0.320000000000000	0.330000000000000	0.120000000000000	0.0900000000000000
0.150000000000000	0.0700000000000000	0.290000000000000	0.540000000000000	0.470000000000000	0.640000000000000	0.690000000000000	0.550000000000000	0.530000000000000	0.510000000000000	0.230000000000000	0.210000000000000
0.300000000000000	0.200000000000000	0.420000000000000	0.650000000000000	0.560000000000000	0.780000000000000	0.830000000000000	0.650000000000000	0.670000000000000	0.640000000000000	0.430000000000000	0.320000000000000
0.360000000000000	0.160000000000000	0.510000000000000	0.740000000000000	0.480000000000000	0.880000000000000	0.890000000000000	0.820000000000000	0.750000000000000	0.720000000000000	0.450000000000000	0.380000000000000
0.430000000000000	0.0900000000000000	0.580000000000000	0.820000000000000	0.540000000000000	0.860000000000000	0.900000000000000	0.890000000000000	0.560000000000000	0.720000000000000	0.400000000000000	0.410000000000000
0.370000000000000	0.0400000000000000	0.580000000000000	0.820000000000000	0.580000000000000	0.890000000000000	0.980000000000000	0.720000000000000	0.220000000000000	0.710000000000000	0.350000000000000	0.400000000000000
0.340000000000000	0.130000000000000	0.540000000000000	0.690000000000000	0.640000000000000	0.790000000000000	0.630000000000000	0.100000000000000	0.350000000000000	0.580000000000000	0.410000000000000	0.370000000000000
0.260000000000000	0.0400000000000000	0.430000000000000	0.550000000000000	0.490000000000000	0.710000000000000	0.560000000000000	0.0400000000000000	0.620000000000000	0.450000000000000	0.280000000000000	0.280000000000000
0.0600000000000000	0.0500000000000000	0.280000000000000	0.480000000000000	0.470000000000000	0.660000000000000	0.460000000000000	0.0300000000000000	0.240000000000000	0.240000000000000	0.140000000000000	0.150000000000000
0	-0.0200000000000000	-0.0200000000000000	0.0100000000000000	0.0100000000000000	0.0400000000000000	0.0500000000000000	0	0	0.0300000000000000	0.0200000000000000	0
0	-0.0200000000000000	-0.0200000000000000	0.0200000000000000	0.0500000000000000	0.0900000000000000	0.0800000000000000	0.0200000000000000	0.0200000000000000	0.0400000000000000	0.0200000000000000	0
0.0100000000000000	0.0100000000000000	0	0.160000000000000	0.220000000000000	0.280000000000000	0.280000000000000	-0.0100000000000000	0.0700000000000000	0.0900000000000000	0.0300000000000000	0.0200000000000000
0.0400000000000000	0.0700000000000000	0.140000000000000	0.310000000000000	0.400000000000000	0.450000000000000	0.470000000000000	0.0600000000000000	0.320000000000000	0.290000000000000	0.190000000000000	0.0800000000000000
0.190000000000000	0.100000000000000	0.300000000000000	0.520000000000000	0.570000000000000	0.610000000000000	0.620000000000000	0.150000000000000	0.540000000000000	0.380000000000000	0.390000000000000	0.190000000000000
0.320000000000000	0.260000000000000	0.430000000000000	0.650000000000000	0.700000000000000	0.770000000000000	0.770000000000000	0.640000000000000	0.580000000000000	0.620000000000000	0.390000000000000	0.270000000000000
0.380000000000000	0.490000000000000	0.550000000000000	0.760000000000000	0.810000000000000	0.870000000000000	0.840000000000000	0.840000000000000	0.720000000000000	0.450000000000000	0.420000000000000	0.360000000000000
0.400000000000000	0.430000000000000	0.660000000000000	0.820000000000000	0.850000000000000	0.910000000000000	0.920000000000000	0.870000000000000	0.790000000000000	0.460000000000000	0.370000000000000	0.420000000000000
0.370000000000000	0.290000000000000	0.670000000000000	0.800000000000000	0.810000000000000	0.890000000000000	0.910000000000000	0.850000000000000	0.580000000000000	0.610000000000000	0.450000000000000	0.400000000000000
0.310000000000000	0.330000000000000	0.610000000000000	0.740000000000000	0.760000000000000	0.810000000000000	0.870000000000000	0.440000000000000	0.400000000000000	0.680000000000000	0.310000000000000	0.270000000000000
0.180000000000000	0.360000000000000	0.480000000000000	0.600000000000000	0.610000000000000	0.710000000000000	0.800000000000000	0.390000000000000	0.220000000000000	0.530000000000000	0.190000000000000	0.170000000000000
0.0500000000000000	0.210000000000000	0.330000000000000	0.460000000000000	0.470000000000000	0.550000000000000	0.560000000000000	0.290000000000000	0.220000000000000	0.320000000000000	0.0900000000000000	0.140000000000000
-0.0200000000000000	-0.0200000000000000	-0.0200000000000000	0	0.0200000000000000	0.0500000000000000	0.0600000000000000	0.0100000000000000	0	0.0100000000000000	0.0100000000000000	0.0100000000000000
-0.0200000000000000	-0.0200000000000000	-0.0200000000000000	0.0200000000000000	0.0600000000000000	0.110000000000000	0.110000000000000	0.0400000000000000	0.0400000000000000	0.0300000000000000	0	0
-0.0100000000000000	0	0.0100000000000000	0.150000000000000	0.250000000000000	0.280000000000000	0.310000000000000	0.0800000000000000	0.140000000000000	0.0900000000000000	0.0100000000000000	0.0200000000000000
0.0300000000000000	0.0100000000000000	0.170000000000000	0.340000000000000	0.440000000000000	0.450000000000000	0.510000000000000	0.120000000000000	0.350000000000000	0.270000000000000	0.160000000000000	0.0500000000000000
0.190000000000000	0.200000000000000	0.330000000000000	0.490000000000000	0.620000000000000	0.630000000000000	0.660000000000000	0.240000000000000	0.540000000000000	0.430000000000000	0.310000000000000	0.200000000000000
0.260000000000000	0.350000000000000	0.490000000000000	0.630000000000000	0.750000000000000	0.760000000000000	0.800000000000000	0.750000000000000	0.710000000000000	0.600000000000000	0.420000000000000	0.330000000000000
0.250000000000000	0.300000000000000	0.610000000000000	0.790000000000000	0.840000000000000	0.830000000000000	0.900000000000000	0.460000000000000	0.770000000000000	0.690000000000000	0.480000000000000	0.420000000000000
0.260000000000000	0.530000000000000	0.640000000000000	0.850000000000000	0.890000000000000	0.910000000000000	0.950000000000000	0.0400000000000000	0.800000000000000	0.760000000000000	0.460000000000000	0.460000000000000
0.200000000000000	0.490000000000000	0.680000000000000	0.830000000000000	0.850000000000000	0.940000000000000	0.970000000000000	-0.0300000000000000	0.740000000000000	0.770000000000000	0.340000000000000	0.430000000000000
0.150000000000000	0.290000000000000	0.610000000000000	0.760000000000000	0.770000000000000	0.830000000000000	0.940000000000000	0.100000000000000	0.420000000000000	0.710000000000000	0.410000000000000	0.330000000000000
0.0600000000000000	0.140000000000000	0.490000000000000	0.630000000000000	0.650000000000000	0.780000000000000	0.810000000000000	0.230000000000000	0.490000000000000	0.540000000000000	0.290000000000000	0.0900000000000000
0.0500000000000000	0.0800000000000000	0.350000000000000	0.460000000000000	0.540000000000000	0.570000000000000	0.620000000000000	0.160000000000000	0.370000000000000	0.380000000000000	0.100000000000000	0.150000000000000
-0.0200000000000000	-0.0200000000000000	-0.0200000000000000	0	0.0100000000000000	0.0400000000000000	0.0400000000000000	0	0.0100000000000000	0.0200000000000000	-0.0200000000000000	0
-0.0200000000000000	-0.0200000000000000	-0.0100000000000000	0.0200000000000000	0.0500000000000000	0.100000000000000	0.0900000000000000	-0.0400000000000000	0.0300000000000000	0.0200000000000000	-0.0200000000000000	0
0	-0.0100000000000000	0.0300000000000000	0.160000000000000	0.230000000000000	0.280000000000000	0.310000000000000	0.0400000000000000	0.140000000000000	0.0900000000000000	0.0100000000000000	0.0200000000000000
0.0600000000000000	0	0.200000000000000	0.320000000000000	0.420000000000000	0.500000000000000	0.490000000000000	0.190000000000000	0.350000000000000	0.270000000000000	0.140000000000000	0.0800000000000000
0.170000000000000	0.0800000000000000	0.360000000000000	0.490000000000000	0.600000000000000	0.710000000000000	0.660000000000000	0.570000000000000	0.550000000000000	0.410000000000000	0.270000000000000	0.220000000000000
0.300000000000000	0.120000000000000	0.510000000000000	0.630000000000000	0.740000000000000	0.800000000000000	0.800000000000000	0.260000000000000	0.710000000000000	0.540000000000000	0.390000000000000	0.320000000000000
0.340000000000000	0.180000000000000	0.620000000000000	0.700000000000000	0.820000000000000	0.860000000000000	0.900000000000000	0.270000000000000	0.810000000000000	0.620000000000000	0.460000000000000	0.390000000000000
0.400000000000000	0.200000000000000	0.690000000000000	0.760000000000000	0.990000000000000	0.900000000000000	0.950000000000000	0.540000000000000	0.860000000000000	0.680000000000000	0.490000000000000	0.420000000000000
0.230000000000000	0.150000000000000	0.710000000000000	0.740000000000000	0.960000000000000	0.890000000000000	0.990000000000000	0.380000000000000	0.850000000000000	0.670000000000000	0.460000000000000	0.420000000000000
0.220000000000000	0.200000000000000	0.650000000000000	0.690000000000000	0.870000000000000	0.810000000000000	0.890000000000000	0.370000000000000	0.780000000000000	0.590000000000000	0.400000000000000	0.380000000000000
0.230000000000000	0.150000000000000	0.530000000000000	0.570000000000000	0.730000000000000	0.680000000000000	0.820000000000000	0.340000000000000	0.650000000000000	0.450000000000000	0.300000000000000	0.150000000000000
0.120000000000000	0.100000000000000	0.360000000000000	0.400000000000000	0.600000000000000	0.560000000000000	0.600000000000000	0.150000000000000	0.490000000000000	0.300000000000000	0.170000000000000	0.100000000000000
0.0200000000000000	-0.0100000000000000	-0.0100000000000000	0.0200000000000000	0.0300000000000000	0.0300000000000000	0.0400000000000000	0	0.0200000000000000	0	-0.0100000000000000	0.0100000000000000
0.0200000000000000	-0.0200000000000000	-0.0100000000000000	0.0200000000000000	0.0700000000000000	0.0900000000000000	0.0800000000000000	-0.0200000000000000	0	0.0100000000000000	-0.0100000000000000	0.0100000000000000
0.0100000000000000	0	0.0300000000000000	0.190000000000000	0.240000000000000	0.260000000000000	0.260000000000000	0.160000000000000	0.160000000000000	0.0900000000000000	0.0100000000000000	0.0200000000000000
0.0300000000000000	0.0200000000000000	0.220000000000000	0.390000000000000	0.420000000000000	0.440000000000000	0.460000000000000	0.290000000000000	0.380000000000000	0.270000000000000	0.150000000000000	0.0300000000000000
0.140000000000000	0.200000000000000	0.390000000000000	0.570000000000000	0.590000000000000	0.600000000000000	0.630000000000000	0.520000000000000	0.580000000000000	0.420000000000000	0.280000000000000	0.0700000000000000
0.260000000000000	0.310000000000000	0.540000000000000	0.710000000000000	0.750000000000000	0.740000000000000	0.700000000000000	0.670000000000000	0.730000000000000	0.550000000000000	0.400000000000000	0.130000000000000
0.290000000000000	0.470000000000000	0.670000000000000	0.820000000000000	0.830000000000000	0.840000000000000	0.930000000000000	0.790000000000000	0.780000000000000	0.650000000000000	0.480000000000000	0.150000000000000
0.160000000000000	0.380000000000000	0.730000000000000	0.720000000000000	0.860000000000000	0.900000000000000	1.01000000000000	0.810000000000000	0.820000000000000	0.680000000000000	0.530000000000000	0.150000000000000
0.0900000000000000	0.370000000000000	0.710000000000000	0.880000000000000	0.850000000000000	0.880000000000000	1.04000000000000	0.700000000000000	0.790000000000000	0.650000000000000	0.490000000000000	0.230000000000000
0.120000000000000	0.300000000000000	0.640000000000000	0.820000000000000	0.800000000000000	0.850000000000000	0.980000000000000	0.660000000000000	0.720000000000000	0.550000000000000	0.410000000000000	0.170000000000000
0.110000000000000	0.210000000000000	0.570000000000000	0.610000000000000	0.690000000000000	0.700000000000000	0.860000000000000	0.660000000000000	0.560000000000000	0.410000000000000	0.320000000000000	0.0500000000000000
0.110000000000000	0.0900000000000000	0.430000000000000	0.540000000000000	0.540000000000000	0.540000000000000	0.650000000000000	0.330000000000000	0.410000000000000	0.250000000000000	0.180000000000000	0.0400000000000000
0	-0.0200000000000000	0	0.0100000000000000	0.0100000000000000	0.0400000000000000	0.0500000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	-0.0100000000000000	0.0200000000000000
0.0100000000000000	-0.0200000000000000	-0.0100000000000000	0.0300000000000000	0.0500000000000000	0.100000000000000	0.0800000000000000	0.0300000000000000	0.0400000000000000	0.0100000000000000	0	0.0200000000000000
0.0200000000000000	-0.0100000000000000	0.0300000000000000	0.190000000000000	0.240000000000000	0.280000000000000	0.280000000000000	0.130000000000000	0.160000000000000	0.0800000000000000	0.0200000000000000	0.0300000000000000
0.0600000000000000	-0.0300000000000000	0.220000000000000	0.360000000000000	0.420000000000000	0.460000000000000	0.410000000000000	0.360000000000000	0.380000000000000	0.250000000000000	0.160000000000000	0.0500000000000000
0.170000000000000	0.0100000000000000	0.380000000000000	0.540000000000000	0.610000000000000	0.630000000000000	0.640000000000000	0.550000000000000	0.550000000000000	0.400000000000000	0.300000000000000	0.0700000000000000
0.270000000000000	0.0600000000000000	0.530000000000000	0.690000000000000	0.750000000000000	0.740000000000000	0.790000000000000	0.690000000000000	0.690000000000000	0.540000000000000	0.420000000000000	0.130000000000000
0.360000000000000	0.100000000000000	0.650000000000000	0.800000000000000	0.850000000000000	0.850000000000000	0.920000000000000	0.780000000000000	0.790000000000000	0.670000000000000	0.490000000000000	0.160000000000000
0.380000000000000	0.320000000000000	0.730000000000000	0.860000000000000	0.920000000000000	0.950000000000000	1.04000000000000	0.610000000000000	0.840000000000000	0.710000000000000	0.510000000000000	0.100000000000000
0.360000000000000	0.130000000000000	0.780000000000000	0.850000000000000	0.860000000000000	0.940000000000000	1.09000000000000	0.700000000000000	0.810000000000000	0.660000000000000	0.510000000000000	0.0700000000000000
0.370000000000000	0.160000000000000	0.710000000000000	0.760000000000000	0.820000000000000	0.850000000000000	1.06000000000000	0.630000000000000	0.760000000000000	0.560000000000000	0.450000000000000	0.0700000000000000
0.260000000000000	0.180000000000000	0.580000000000000	0.590000000000000	0.710000000000000	0.750000000000000	0.950000000000000	0.550000000000000	0.620000000000000	0.450000000000000	0.350000000000000	0.0800000000000000
0.130000000000000	0.0600000000000000	0.400000000000000	0.490000000000000	0.560000000000000	0.630000000000000	0.770000000000000	0.270000000000000	0.440000000000000	0.290000000000000	0.170000000000000	0.0800000000000000
-0.0200000000000000	-0.0200000000000000	0	0.0100000000000000	0.0300000000000000	0.0500000000000000	0.0500000000000000	0.0100000000000000	0	0.0900000000000000	0	-0.0200000000000000
-0.0200000000000000	-0.0200000000000000	0.0100000000000000	0.0300000000000000	0.0800000000000000	0.120000000000000	0.0900000000000000	0.0200000000000000	0.0200000000000000	0.0500000000000000	-0.0100000000000000	-0.0200000000000000
-0.0100000000000000	0	0.0600000000000000	0.180000000000000	0.250000000000000	0.330000000000000	0.170000000000000	0.0600000000000000	0.140000000000000	0.0900000000000000	0.0200000000000000	-0.0100000000000000
0.0300000000000000	0.0700000000000000	0.240000000000000	0.380000000000000	0.440000000000000	0.500000000000000	0.370000000000000	0.290000000000000	0.340000000000000	0.290000000000000	0.150000000000000	-0.0300000000000000
0.140000000000000	0.120000000000000	0.410000000000000	0.560000000000000	0.640000000000000	0.640000000000000	0.400000000000000	0.580000000000000	0.530000000000000	0.540000000000000	0.280000000000000	0.0800000000000000
0.250000000000000	0.350000000000000	0.560000000000000	0.700000000000000	0.780000000000000	0.750000000000000	0.460000000000000	0.730000000000000	0.700000000000000	0.690000000000000	0.400000000000000	0.220000000000000
0.330000000000000	0.380000000000000	0.650000000000000	0.810000000000000	0.890000000000000	0.880000000000000	0.660000000000000	0.690000000000000	0.810000000000000	0.760000000000000	0.480000000000000	0.270000000000000
0.360000000000000	0.210000000000000	0.690000000000000	0.850000000000000	0.900000000000000	0.930000000000000	0.970000000000000	0.910000000000000	0.840000000000000	0.790000000000000	0.500000000000000	0.290000000000000
0.370000000000000	0.110000000000000	0.730000000000000	0.830000000000000	0.860000000000000	0.930000000000000	0.860000000000000	0.880000000000000	0.790000000000000	0.740000000000000	0.500000000000000	0.280000000000000
0.310000000000000	0.140000000000000	0.670000000000000	0.750000000000000	0.840000000000000	0.920000000000000	0.390000000000000	0.910000000000000	0.700000000000000	0.630000000000000	0.430000000000000	0.250000000000000
0.170000000000000	0.130000000000000	0.520000000000000	0.630000000000000	0.710000000000000	0.770000000000000	0.300000000000000	0.490000000000000	0.550000000000000	0.500000000000000	0.350000000000000	0.150000000000000
0.110000000000000	0.0900000000000000	0.400000000000000	0.480000000000000	0.510000000000000	0.610000000000000	0.150000000000000	0.0900000000000000	0.330000000000000	0.310000000000000	0.180000000000000	0.0600000000000000
-0.0200000000000000	-0.0100000000000000	0.0300000000000000	0.0100000000000000	0.0300000000000000	0.0800000000000000	0.0700000000000000	0.0200000000000000	0.0300000000000000	0.100000000000000	0	-0.0200000000000000
-0.0200000000000000	-0.0200000000000000	0.0200000000000000	0.0400000000000000	0.0700000000000000	0.110000000000000	0.0800000000000000	0.0300000000000000	0.0300000000000000	0.100000000000000	-0.0100000000000000	-0.0200000000000000
0	0	0.0400000000000000	0.190000000000000	0.270000000000000	0.310000000000000	0.250000000000000	0.0400000000000000	0.160000000000000	0.120000000000000	0.0200000000000000	0
0	0.0600000000000000	0.230000000000000	0.370000000000000	0.480000000000000	0.500000000000000	0.410000000000000	0.0800000000000000	0.370000000000000	0.380000000000000	0.140000000000000	0.0600000000000000
0.0800000000000000	0	0.430000000000000	0.570000000000000	0.590000000000000	0.660000000000000	0.590000000000000	0.0800000000000000	0.560000000000000	0.350000000000000	0.280000000000000	0.180000000000000
0.180000000000000	0	0.610000000000000	0.700000000000000	0.710000000000000	0.830000000000000	0.810000000000000	0.0200000000000000	0.730000000000000	0.580000000000000	0.510000000000000	0.280000000000000
0.400000000000000	0.0100000000000000	0.780000000000000	0.820000000000000	0.690000000000000	0.870000000000000	0.900000000000000	0.0100000000000000	0.840000000000000	0.750000000000000	0.600000000000000	0.350000000000000
0.230000000000000	0.0500000000000000	0.850000000000000	0.880000000000000	0.770000000000000	0.930000000000000	0.940000000000000	-0.0100000000000000	0.880000000000000	0.720000000000000	0.600000000000000	0.380000000000000
0.210000000000000	0.0200000000000000	0.860000000000000	0.870000000000000	0.590000000000000	0.930000000000000	0.930000000000000	0.0700000000000000	0.850000000000000	0.710000000000000	0.560000000000000	0.400000000000000
0.210000000000000	-0.0100000000000000	0.760000000000000	0.820000000000000	0.780000000000000	0.890000000000000	0.860000000000000	0.140000000000000	0.700000000000000	0.620000000000000	0.450000000000000	0.350000000000000
0.190000000000000	0.0200000000000000	0.650000000000000	0.650000000000000	0.630000000000000	0.760000000000000	0.770000000000000	0.160000000000000	0.600000000000000	0.480000000000000	0.300000000000000	0.210000000000000
0.120000000000000	0.0700000000000000	0.430000000000000	0.480000000000000	0.370000000000000	0.640000000000000	0.640000000000000	0.320000000000000	0.440000000000000	0.300000000000000	0.130000000000000	0.100000000000000
-0.0200000000000000	-0.0200000000000000	0	0.0100000000000000	0.0300000000000000	0.0700000000000000	0.0600000000000000	0	0.0300000000000000	0	-0.0100000000000000	-0.0100000000000000
-0.0200000000000000	-0.0200000000000000	0	0.0400000000000000	0.0700000000000000	0.130000000000000	0.0800000000000000	0	0.0300000000000000	0	-0.0100000000000000	-0.0100000000000000
-0.0100000000000000	0	0.0500000000000000	0.200000000000000	0.260000000000000	0.350000000000000	0.270000000000000	0.170000000000000	0.140000000000000	0.0400000000000000	0.0100000000000000	0
0.0400000000000000	0.0900000000000000	0.200000000000000	0.380000000000000	0.450000000000000	0.550000000000000	0.400000000000000	0.290000000000000	0.340000000000000	0.0300000000000000	0.140000000000000	0.0600000000000000
0.170000000000000	0.260000000000000	0.360000000000000	0.550000000000000	0.630000000000000	0.710000000000000	0.630000000000000	0.540000000000000	0.530000000000000	0.360000000000000	0.280000000000000	0.190000000000000
0.290000000000000	0.370000000000000	0.510000000000000	0.720000000000000	0.780000000000000	0.850000000000000	0.830000000000000	0.680000000000000	0.710000000000000	0.540000000000000	0.410000000000000	0.290000000000000
0.390000000000000	0.490000000000000	0.740000000000000	0.830000000000000	0.880000000000000	0.950000000000000	0.930000000000000	0.770000000000000	0.800000000000000	0.610000000000000	0.470000000000000	0.230000000000000
0.460000000000000	0.330000000000000	0.790000000000000	0.870000000000000	0.930000000000000	1.03000000000000	0.990000000000000	0.810000000000000	0.810000000000000	0.640000000000000	0.520000000000000	0.250000000000000
0.470000000000000	0.380000000000000	0.790000000000000	0.860000000000000	0.910000000000000	1.02000000000000	1.01000000000000	0.770000000000000	0.790000000000000	0.420000000000000	0.520000000000000	0.230000000000000
0.410000000000000	0.420000000000000	0.740000000000000	0.790000000000000	0.840000000000000	0.960000000000000	0.940000000000000	0.720000000000000	0.680000000000000	0.290000000000000	0.500000000000000	0.180000000000000
0.320000000000000	0.350000000000000	0.570000000000000	0.660000000000000	0.740000000000000	0.820000000000000	0.860000000000000	0.590000000000000	0.610000000000000	0.170000000000000	0.340000000000000	0.130000000000000
0.180000000000000	0.120000000000000	0.410000000000000	0.540000000000000	0.580000000000000	0.600000000000000	0.690000000000000	0.410000000000000	0.480000000000000	0.0800000000000000	0.190000000000000	0.120000000000000
-0.0200000000000000	-0.0200000000000000	0	0.0200000000000000	0.0500000000000000	0.0600000000000000	0.0600000000000000	-0.0100000000000000	0.0300000000000000	0	-0.0100000000000000	-0.0100000000000000
-0.0200000000000000	-0.0200000000000000	0	0.0500000000000000	0.0900000000000000	0.130000000000000	0.0400000000000000	-0.0100000000000000	0.0500000000000000	0.0200000000000000	-0.0100000000000000	-0.0100000000000000
-0.0100000000000000	0	0.0500000000000000	0.230000000000000	0.290000000000000	0.320000000000000	0.250000000000000	0.160000000000000	0.150000000000000	0.0200000000000000	0.0100000000000000	0.0100000000000000
0.0400000000000000	0.0700000000000000	0.310000000000000	0.420000000000000	0.510000000000000	0.520000000000000	0.440000000000000	0.360000000000000	0.360000000000000	0.120000000000000	0.130000000000000	0.0600000000000000
0.170000000000000	0.240000000000000	0.480000000000000	0.600000000000000	0.660000000000000	0.700000000000000	0.610000000000000	0.540000000000000	0.550000000000000	0.240000000000000	0.270000000000000	0.180000000000000
0.310000000000000	0.400000000000000	0.590000000000000	0.770000000000000	0.780000000000000	0.830000000000000	0.770000000000000	0.640000000000000	0.720000000000000	0.380000000000000	0.390000000000000	0.300000000000000
0.410000000000000	0.440000000000000	0.650000000000000	0.840000000000000	0.880000000000000	0.910000000000000	0.970000000000000	0.790000000000000	0.820000000000000	0.450000000000000	0.490000000000000	0.370000000000000
0.480000000000000	0.470000000000000	0.710000000000000	0.950000000000000	0.940000000000000	0.970000000000000	0.990000000000000	0.820000000000000	0.850000000000000	0.510000000000000	0.550000000000000	0.390000000000000
0.470000000000000	0.490000000000000	0.680000000000000	0.920000000000000	0.990000000000000	0.940000000000000	0.990000000000000	0.820000000000000	0.780000000000000	0.490000000000000	0.520000000000000	0.380000000000000
0.410000000000000	0.470000000000000	0.590000000000000	0.850000000000000	0.910000000000000	0.970000000000000	0.940000000000000	0.750000000000000	0.710000000000000	0.400000000000000	0.440000000000000	0.320000000000000
0.350000000000000	0.380000000000000	0.470000000000000	0.700000000000000	0.790000000000000	0.830000000000000	0.860000000000000	0.640000000000000	0.550000000000000	0.340000000000000	0.280000000000000	0.240000000000000
0.190000000000000	0.190000000000000	0.300000000000000	0.520000000000000	0.640000000000000	0.730000000000000	0.700000000000000	0.430000000000000	0.410000000000000	0.220000000000000	0.120000000000000	0.120000000000000
-0.0200000000000000	-0.0100000000000000	0	0.0500000000000000	0.0400000000000000	0.0500000000000000	0.0500000000000000	0.0200000000000000	0.0300000000000000	0.0400000000000000	-0.0100000000000000	0
-0.0200000000000000	-0.0100000000000000	0	0.0600000000000000	0.0700000000000000	0.0500000000000000	0.0800000000000000	0.0300000000000000	0.0500000000000000	0.0600000000000000	-0.0100000000000000	0
-0.0100000000000000	0.0100000000000000	0.0600000000000000	0.220000000000000	0.260000000000000	0.210000000000000	0.210000000000000	0.220000000000000	0.130000000000000	0.0500000000000000	0.0100000000000000	0.0200000000000000
0.0400000000000000	0.0200000000000000	0.220000000000000	0.440000000000000	0.370000000000000	0.390000000000000	0.430000000000000	0.260000000000000	0.280000000000000	0.250000000000000	0.130000000000000	0.0700000000000000
0.170000000000000	0.190000000000000	0.380000000000000	0.600000000000000	0.570000000000000	0.500000000000000	0.600000000000000	0.550000000000000	0.420000000000000	0.400000000000000	0.270000000000000	0.170000000000000
0.320000000000000	0.300000000000000	0.460000000000000	0.740000000000000	0.720000000000000	0.730000000000000	0.760000000000000	0.720000000000000	0.320000000000000	0.650000000000000	0.380000000000000	0.310000000000000
0.410000000000000	0.370000000000000	0.610000000000000	0.820000000000000	0.840000000000000	0.620000000000000	0.920000000000000	0.840000000000000	0.300000000000000	0.560000000000000	0.460000000000000	0.380000000000000
0.450000000000000	0.370000000000000	0.660000000000000	0.950000000000000	0.920000000000000	0.960000000000000	1.03000000000000	0.880000000000000	0.320000000000000	0.640000000000000	0.500000000000000	0.380000000000000
0.460000000000000	0.320000000000000	0.670000000000000	0.970000000000000	0.920000000000000	0.910000000000000	1.03000000000000	0.880000000000000	0.480000000000000	0.350000000000000	0.470000000000000	0.360000000000000
0.450000000000000	0.170000000000000	0.560000000000000	0.900000000000000	0.810000000000000	0.850000000000000	0.950000000000000	0.790000000000000	0.420000000000000	0.100000000000000	0.380000000000000	0.150000000000000
0.360000000000000	0.270000000000000	0.540000000000000	0.760000000000000	0.660000000000000	0.820000000000000	0.890000000000000	0.680000000000000	0.140000000000000	0.0600000000000000	0.240000000000000	0.0600000000000000
0.200000000000000	0.300000000000000	0.400000000000000	0.590000000000000	0.480000000000000	0.690000000000000	0.580000000000000	0.500000000000000	0.140000000000000	0.0400000000000000	0.0900000000000000	0.0800000000000000
-0.0200000000000000	-0.0200000000000000	0.0200000000000000	0.0100000000000000	0.0200000000000000	0.0700000000000000	0.0500000000000000	0.0100000000000000	0.0500000000000000	-0.0100000000000000	0.0600000000000000	-0.0100000000000000
-0.0200000000000000	-0.0200000000000000	0.0300000000000000	0.0400000000000000	0.0400000000000000	0.0900000000000000	0.0800000000000000	0	0.0700000000000000	0	0.0700000000000000	-0.0100000000000000
-0.0100000000000000	-0.0200000000000000	0.0500000000000000	0.170000000000000	0.160000000000000	0.280000000000000	0.180000000000000	0.170000000000000	0.0600000000000000	0.0400000000000000	0.110000000000000	0
0.0400000000000000	0.110000000000000	0.0900000000000000	0.370000000000000	0.360000000000000	0.460000000000000	0.250000000000000	0.360000000000000	0.360000000000000	0.140000000000000	0.240000000000000	0.0600000000000000
